Date,Open,High,Low,Close,Volume
2024-01-15,1370.3491134322044,1391.726510938781,1361.37955559883,1389.409423828125,8610594
2024-01-16,1385.273396211656,1391.5770749435692,1365.864294576788,1369.975341796875,9069024
2024-01-17,1354.9014277988692,1381.5858844431966,1350.4415890267092,1356.9693603515625,12197382
2024-01-18,1346.8289291583083,1366.3626080491183,1346.6794122001247,1363.3228759765625,10279438
2024-01-19,1371.3457134567918,1371.3457134567918,1354.4032155434447,1362.8245849609375,10422704
2024-01-23,1367.1100641823,1367.1100641823,1318.076531538343,1324.0810546875,20055420
2024-01-24,1330.708579978037,1344.935319152724,1319.4468751981772,1339.329345703125,21919128
2024-01-25,1338.4074168042384,1359.5357807014761,1330.6836312147743,1348.4981689453125,11808872
2024-01-29,1359.8845391743644,1447.5868766220333,1355.5742172752682,1443.1519775390625,23893438
2024-01-30,1455.0116072188218,1455.0365469867197,1399.6745202625193,1402.8636474609375,14093978
2024-01-31,1399.250967578091,1429.3986469009094,1397.7560413306783,1421.7994384765625,15130226
2024-02-01,1430.1460723803827,1438.4678039404528,1413.253454892232,1421.8243408203125,13349362
2024-02-02,1428.3273401464805,1469.9111811748812,1428.3273401464805,1452.769287109375,19652588
2024-02-05,1455.8089607806528,1465.5259810562725,1426.6828397218792,1434.157470703125,8814432
2024-02-06,1436.9728613121172,1436.9728613121172,1415.0223374097375,1422.970458984375,9047984
2024-02-07,1431.0680529608824,1444.5970870552653,1424.4155823896087,1437.27197265625,9296568
2024-02-08,1445.095393514029,1454.5383201160262,1422.6964392460436,1445.219970703125,14694634
2024-02-09,1449.0817920816041,1466.995966658422,1446.0420601546468,1455.8089599609375,12556798
2024-02-12,1455.808989123147,1456.0581434940393,1437.4712030939993,1447.4373779296875,6674430
2024-02-13,1450.576783360977,1473.9972948065167,1449.081857098496,1460.144287109375,7715594
2024-02-14,1452.570014858978,1478.6315869699197,1452.570014858978,1476.3642578125,7117888
2024-02-15,1478.3324829492838,1479.7028319549202,1461.5644428705468,1465.6256103515625,10006782
2024-02-16,1471.4807636857656,1472.0040121921968,1453.616468421208,1455.634521484375,9767498
2024-02-19,1457.1046299766977,1474.495556276236,1448.608441659238,1469.01416015625,6729828
2024-02-20,1470.0357864990758,1470.5091554911164,1456.855544086153,1466.04931640625,7117496
2024-02-21,1469.0142126210908,1483.4901063137138,1452.619903212402,1462.7354736328125,12720292
2024-02-22,1463.1839419725131,1479.927042234461,1453.0682504652966,1476.7379150390625,18493728
2024-02-23,1484.4617068831596,1492.4845261002738,1478.3324851717987,1488.57275390625,14438584
2024-02-26,1488.4981086163489,1489.4697863426854,1477.4854366314444,1482.2940673828125,7513106
2024-02-27,1478.0086350232018,1494.8763125629423,1473.0504874842213,1480.624755859375,10826044
2024-02-28,1477.983696983013,1486.2307308172146,1445.2697774372984,1450.7012939453125,8647950
2024-02-29,1460.044631538696,1473.9723367128477,1449.605087600302,1455.85888671875,23628976
2024-03-01,1458.549705043274,1494.926243638477,1457.553087547515,1487.077880859375,12132926
2024-03-04,1485.4334693922297,1507.3341149979008,1482.1944624618202,1502.30126953125,10024420
2024-03-05,1500.6817037023463,1502.3012071002497,1481.0234483269724,1495.12548828125,7107668
2024-03-06,1488.398391683718,1503.8958428358128,1473.4990083716032,1497.9161376953125,7805676
2024-03-07,1497.8911856694801,1498.015762858888,1470.5590233078656,1473.922607421875,8315726
2024-03-11,1483.9634158613337,1483.9634158613337,1458.5496703244203,1461.63916015625,11277130
2024-03-12,1461.6392256628503,1482.9668648517434,1460.0696017370103,1470.4344482421875,9432678
2024-03-13,1474.769656206196,1478.0833606651493,1422.9455472318687,1427.3306884765625,13522134
2024-03-14,1434.8302115061215,1443.625434216477,1420.6782912211108,1426.633056640625,18571102
2024-03-15,1421.1267024475223,1428.377119229181,1408.120916820004,1413.4278564453125,19223818
2024-03-18,1415.1968554751415,1436.8483464149253,1411.733633980725,1434.60595703125,9169392
2024-03-19,1423.9172383622733,1432.737278814348,1412.4561372310984,1420.4290771484375,8275764
2024-03-20,1423.1198505777713,1440.1122269007035,1419.2082000493178,1438.866455078125,8488806
2024-03-21,1447.61182235093,1452.9686412795918,1439.7883995028772,1446.0670166015625,13006936
2024-03-22,1445.0704265469687,1455.0615412559098,1442.4543056251903,1450.1033935546875,19527608
2024-03-26,1440.1123162075712,1447.4873101860683,1434.1326110883704,1436.6988525390625,11415906
2024-03-27,1443.102144360484,1494.926254517076,1442.1055268574726,1487.8004150390625,16326644
2024-03-28,1487.8253589895007,1500.856084215032,1473.6484993008032,1480.8240966796875,21854364
2024-04-01,1487.4267138842959,1488.9216401693752,1477.4854784200013,1479.7528076171875,5013880
2024-04-02,1478.9803152327697,1488.9464898637184,1470.010758064916,1481.9202880859375,8910166
2024-04-03,1477.0618586176802,1479.4288252217937,1463.9314958187817,1466.622314453125,7008292
2024-04-04,1474.7447251116087,1474.7447251116087,1445.095354899025,1457.9766845703125,14490272
2024-04-05,1455.9335356774968,1465.8250126567757,1451.075025547316,1455.1611328125,7442298
2024-04-08,1458.0264067780952,1485.9316957072076,1456.058111622612,1480.9486083984375,8357118
2024-04-09,1483.9634478797345,1484.7607905375294,1457.5530843009483,1458.69921875,7071414
2024-04-10,1461.3900701830325,1481.9702462188995,1461.3900701830325,1474.5703125,9138330
2024-04-12,1470.882841217157,1481.4469623023954,1458.126088654758,1462.1873779296875,15551012
2024-04-15,1456.0581040790023,1477.1116478494807,1441.4326942405721,1459.8701171875,12902062
2024-04-16,1448.434032810999,1466.1988129087342,1446.0173083453908,1460.7921142578125,9366184
2024-04-18,1458.5496654231706,1480.9735584686243,1454.413678596639,1459.371826171875,19005692
2024-04-19,1451.8475240790594,1469.0142366720518,1438.1440330653274,1465.15234375,15741778
2024-04-22,1467.4693666335522,1477.8092730369624,1462.8351926557814,1474.8443603515625,10350362
2024-04-23,1473.99729204779,1488.4482458913958,1450.626660184371,1454.3887939453125,14605554
2024-04-24,1458.5496543975278,1463.5826212393129,1444.5970099413846,1445.269775390625,10462776
2024-04-25,1437.620754482712,1463.009561153273,1436.6241369752715,1455.03662109375,15943926
2024-04-26,1458.998183328187,1460.0446803968975,1445.0954174576802,1447.6368408203125,9413848
2024-04-29,1445.095377780333,1462.9348553961377,1445.095377780333,1460.069580078125,7247974
2024-04-30,1463.034459275946,1478.0584191099754,1457.926794695708,1462.037841796875,11474262
2024-05-02,1467.0209943783816,1472.3279340272813,1459.1726313819618,1461.5894775390625,14512646
2024-05-03,1466.0243846941194,1469.9609752694557,1411.3599375772862,1429.1495361328125,17226958
2024-05-06,1430.6444513077029,1435.1292301519277,1413.2036446912732,1414.7235107421875,7394208
2024-05-07,1411.1854509298719,1415.944323859933,1387.2915705177031,1396.7344970703125,14517472
2024-05-08,1392.7729836046894,1428.1030260106236,1392.7729836046894,1413.7518310546875,9439002
2024-05-09,1408.2205798397852,1418.9342183629824,1385.2983764878284,1389.409423828125,11009612
2024-05-10,1392.0254882725596,1405.230670101528,1383.3797828272338,1402.6644287109375,10505096
2024-05-13,1395.164866252728,1402.2158864208184,1379.3186236295483,1397.955322265625,8456620
2024-05-14,1396.236115307523,1422.2478065630996,1395.289377387814,1415.271484375,7188300
2024-05-15,1415.6951817447234,1425.1381083791202,1408.2454901427022,1411.4844970703125,5046534
2024-05-16,1413.7517607219268,1422.6714384154043,1393.2961628188336,1420.5286865234375,14711774
2024-05-17,1418.2366354759024,1432.3386763063274,1408.4697349449302,1430.84375,10916476
2024-05-21,1420.7779102690051,1436.9480051777675,1420.7779102690051,1431.267333984375,11176128
2024-05-22,1431.4167994426434,1463.806867633702,1431.4167994426434,1455.7093505859375,10281604
2024-05-23,1453.6164571204579,1487.177477372599,1450.0784164448637,1481.0234375,14608260
2024-05-24,1478.6066260264545,1483.4651362981733,1471.107055070422,1475.2430419921875,7094776
2024-05-27,1475.2181104653632,1479.8773459277495,1456.6063516995487,1461.2904052734375,6629010
2024-05-28,1463.0344266458997,1473.4989099427537,1447.83601042904,1451.2742919921875,7820162
2024-05-29,1441.6072222176565,1453.0683235349763,1433.5844026325685,1435.901611328125,7383556
2024-05-30,1430.6443960271654,1435.5278460225502,1415.2964624662736,1420.0303955078125,13206858
2024-05-31,1426.4586255573156,1437.371538130288,1417.4391888409098,1425.5616455078125,31069832
2024-06-03,1477.9837834980603,1509.3772354064818,1454.064962996406,1505.21630859375,21527942
2024-06-04,1492.9828563818792,1492.9828563818792,1354.702181790911,1392.5487060546875,36709098
2024-06-05,1417.190107832571,1426.3091824359717,1379.4182796425412,1415.9443359375,17464890
2024-06-06,1430.146092142623,1438.8166156062389,1416.5422391297848,1426.757568359375,17855722
2024-06-07,1423.6680382466784,1467.0208976542601,1421.6748033313872,1464.977783203125,18558696
2024-06-10,1464.9778053029827,1488.2986784951756,1463.1091475417077,1466.4229736328125,9251760
2024-06-11,1464.0310643972782,1468.690299735569,1449.7545677930582,1451.747802734375,11774902
2024-06-12,1452.5699959074234,1471.0074195261454,1450.2529088993854,1458.375244140625,10081742
2024-06-13,1467.0209915116875,1467.2701458920392,1455.161218675457,1460.2938232421875,9181160
2024-06-14,1465.0277352531252,1474.6700582960718,1452.2959222700385,1472.55224609375,8157998
2024-06-18,1482.319060149225,1482.3689396887319,1466.3731796559373,1476.0155029296875,7196766
2024-06-19,1482.4685779731483,1482.4685779731483,1451.075125733717,1453.7161865234375,8725874
2024-06-20,1454.0649808863911,1477.8342847208717,1445.195060509748,1468.7152099609375,16113776
2024-06-21,1468.6404716382522,1469.7117867937704,1435.702214416364,1449.2811279296875,31170360
2024-06-24,1440.6354704479982,1444.597000498706,1432.6375910430422,1436.59912109375,8878386
2024-06-25,1438.1190140825563,1451.0003435889125,1436.1257791358028,1449.2313232421875,7045386
2024-06-26,1441.1587595379178,1513.837016470209,1440.2368397034465,1508.90380859375,22014882
2024-06-27,1508.6297025641345,1532.299367591978,1500.905917133996,1525.3729248046875,28383030
2024-06-28,1525.846375016777,1575.6523116431479,1525.846375016777,1560.1051025390625,28957336
2024-07-01,1557.2397692752247,1574.0576894338947,1550.41296379415,1554.872802734375,7724306
2024-07-02,1564.191181441398,1568.1776514801143,1551.7334625704086,1559.880859375,7749246
2024-07-03,1561.026835932207,1569.6725412908515,1537.556567118779,1547.1739501953125,9049620
2024-07-04,1551.7334674566494,1562.1979513412318,1545.5544875401463,1548.7685546875,6837176
2024-07-05,1548.5691274238031,1593.0930625872904,1542.763879189944,1583.25146484375,12269710
2024-07-08,1583.6252127309062,1603.3582879590508,1577.172138728573,1595.4849853515625,9500806
2024-07-09,1592.1960483401444,1595.0862633393444,1575.1539139068004,1584.8958740234375,6960002
2024-07-10,1589.6049108909244,1592.0964546384023,1557.8626678795374,1578.8663330078125,7134578
2024-07-11,1582.130272301782,1598.8236153323678,1565.1877748976055,1575.303466796875,11940946
2024-07-12,1579.1404717419714,1599.7206480087468,1569.174296470643,1591.3240966796875,12924784
2024-07-15,1599.0229249170825,1600.4182137709945,1580.1370716514475,1591.8223876953125,5329688
2024-07-16,1588.1099868423498,1594.588000594766,1563.817435270789,1570.9183349609375,9386838
2024-07-18,1570.6691650942505,1588.5086425064346,1552.5555935406855,1581.30810546875,12298374
2024-07-19,1580.635396865678,1584.5969272016237,1547.547743652262,1549.8897705078125,13140390
2024-07-22,1532.0502350219995,1532.2993893942587,1494.203710207304,1495.5989990234375,19674376
2024-07-23,1495.9228522857354,1500.656785362589,1458.0513876709067,1482.8671875,18052044
2024-07-24,1479.9769884762422,1504.3941172423486,1471.4061023020706,1490.6407470703125,11913362
2024-07-25,1475.9904652814091,1495.399566075759,1472.0786930693387,1487.3519287109375,12519876
2024-07-26,1487.3520101091112,1507.3093002642313,1485.3088955316166,1503.9207763671875,9859940
2024-07-29,1506.8357949187157,1522.3332458553632,1506.661459848989,1514.958251953125,7538550
2024-07-30,1511.8936309498918,1519.8416308848414,1504.8923689417118,1508.03173828125,8228208
2024-07-31,1498.9126572012258,1505.3407911439474,1496.072321776707,1500.3328857421875,10057346
2024-08-01,1506.88567410313,1512.8653791590948,1499.2117679442729,1510.174560546875,10764222
2024-08-02,1499.9092706922956,1504.219592524845,1488.2239553567551,1494.25341796875,10268248
2024-08-05,1474.9938455626734,1478.8806780007048,1428.401979157231,1442.4293212890625,17046704
2024-08-06,1450.2280198935075,1472.5023973081068,1446.415884855267,1451.125,10236186
2024-08-07,1464.0310437317278,1467.5192048297954,1456.5564128072976,1459.8701171875,8174568
2024-08-08,1452.5950003162839,1460.0446920757677,1441.0342612156307,1444.223388671875,12387192
2024-08-09,1455.0615534748763,1471.505742264147,1451.075083465356,1469.313232421875,6249776
2024-08-12,1465.027737383665,1468.0175899089377,1452.8191729054677,1455.6844482421875,8184584
2024-08-13,1455.809041038811,1465.1024507415398,1453.0683428612606,1458.67431640625,6265064
2024-08-14,1458.5995961882188,1467.020965431434,1448.782816450946,1456.9052734375,6267466
2024-08-16,1463.682326968092,1475.392582683191,1453.1182057182932,1473.199951171875,9416902
2024-08-19,1482.5,1498.300048828125,1480.5,1488.4000244140625,13797742
2024-08-20,1497.2249755859375,1503.925048828125,1490.0250244140625,1495.949951171875,8411808
2024-08-21,1493.25,1507.875,1490.0,1498.675048828125,7769996
2024-08-22,1503.0,1506.5,1490.6500244140625,1498.125,10445782
2024-08-23,1503.75,1511.324951171875,1498.425048828125,1499.9749755859375,9249654
2024-08-26,1506.9749755859375,1523.0,1503.0,1512.5999755859375,8816114
2024-08-27,1510.5,1513.4749755859375,1499.449951171875,1500.449951171875,6251156
2024-08-28,1505.0,1507.4749755859375,1493.0,1498.300048828125,9610286
2024-08-29,1503.0999755859375,1537.0,1494.0,1520.925048828125,38335358
2024-08-30,1534.0,1539.7249755859375,1503.324951171875,1509.625,41620730
2024-09-02,1510.875,1526.800048828125,1506.625,1516.25,11240852
2024-09-03,1521.25,1523.0,1507.5,1509.125,10923800
2024-09-04,1500.699951171875,1517.5,1499.5,1514.550048828125,11983304
2024-09-05,1519.050048828125,1525.7750244140625,1487.050048828125,1492.9749755859375,16264168
2024-09-06,1492.5,1497.0,1461.625,1464.824951171875,19394228
2024-09-09,1466.5,1469.925048828125,1455.5999755859375,1462.449951171875,9010298
2024-09-10,1460.5,1472.050048828125,1457.574951171875,1461.5250244140625,10768260
2024-09-11,1463.050048828125,1468.75,1447.550048828125,1451.5,9760202
2024-09-12,1457.0,1486.0,1445.875,1479.800048828125,22349376
2024-09-13,1476.4000244140625,1483.1500244140625,1469.5,1472.625,8711328
2024-09-16,1477.550048828125,1480.9000244140625,1464.75,1471.3499755859375,5481774
2024-09-17,1474.0,1477.4749755859375,1466.625,1472.300048828125,5935328
2024-09-18,1470.0,1482.0,1460.550048828125,1463.449951171875,8574714
2024-09-19,1466.25,1476.5,1455.550048828125,1469.675048828125,16955902
2024-09-20,1474.0,1495.0,1471.375,1485.925048828125,30897320
2024-09-23,1491.0,1501.5,1488.949951171875,1493.375,8832314
2024-09-24,1488.5,1500.5,1487.875,1489.375,17137444
2024-09-25,1483.9000244140625,1496.5,1480.199951171875,1493.949951171875,7069002
2024-09-26,1490.6500244140625,1504.0,1488.050048828125,1497.949951171875,18818998
2024-09-27,1499.0,1533.4749755859375,1492.0,1526.175048828125,20597478
2024-09-30,1519.4000244140625,1524.9749755859375,1474.4000244140625,1476.574951171875,27008814
2024-10-01,1480.6500244140625,1487.949951171875,1462.824951171875,1464.824951171875,16431642
2024-10-03,1436.574951171875,1449.4000244140625,1402.074951171875,1406.9749755859375,37757294
2024-10-04,1403.925048828125,1417.3499755859375,1381.7750244140625,1386.5250244140625,37072876
2024-10-07,1393.5,1396.5,1361.375,1370.7249755859375,22181340
2024-10-08,1372.9749755859375,1401.0,1365.0999755859375,1397.3499755859375,17020808
2024-10-09,1397.5250244140625,1400.9749755859375,1372.5,1374.5999755859375,14310610
2024-10-10,1380.0250244140625,1386.0,1369.425048828125,1371.050048828125,22358646
2024-10-11,1370.0,1383.2750244140625,1368.824951171875,1372.0999755859375,7980122
2024-10-14,1379.449951171875,1380.074951171875,1368.25,1372.5250244140625,12221432
2024-10-15,1358.5250244140625,1371.699951171875,1340.699951171875,1344.0250244140625,33762794
